"method","n","replication","full_mae","full_rmse","bound_mae","bound_rmse","inter_mae","inter_rmse","runtime"
"SSP",60,19,0.709588062057628,1.71612352605345,0.710499968699437,1.7184903250305,0.488069189456447,0.98508207695385,1.17100000000005
"SSP",60,20,0.767816881385099,2.01704097399489,0.768827020556657,2.0199110202966,0.522435523036997,1.11979640777209,1.17400000000021
"SSP",60,21,0.734089870169569,1.79080754012127,0.735335736049889,1.79360097176744,0.431446164588959,0.880169629054653,1.17200000000003
"SSP",60,22,0.69783380285419,1.78225208369803,0.69880485383749,1.7849031262674,0.46194768338052,0.937667930373997,1.173
"SSP",60,23,0.757770591164759,2.00397557116078,0.758822936510911,2.00694433473348,0.502136577792265,1.05989349058295,1.17200000000003
"SSP",60,24,0.850276322285192,2.14586531650127,0.852086582109556,2.14953782144821,0.401331885843189,0.83220515307866,1.17200000000003
"SSP",60,25,0.774520947595482,1.829210788716,0.775871346346676,1.83191010275885,0.446484287687983,0.972300206722179,1.16899999999987
"SSP",60,26,0.781350128002143,1.93088045297493,0.782164957028114,1.9333212123874,0.583413191346815,1.19883014168731,1.17500000000018
"SSP",60,27,1.04746180197274,2.63550121455179,1.04983655186272,2.64016460783245,0.470591435841083,0.984614856012773,1.17899999999986
"SSP",60,28,0.898127779248311,2.15358021198373,0.898878094077627,2.15588141290704,0.715862525914772,1.49295062452941,1.18100000000004
"SSP",60,29,0.870451871845367,2.09467370748812,0.871871266560992,2.09780373418957,0.525654824904919,1.09542026212971,1.17599999999993
"SSP",60,30,0.809655263025343,2.18454246587078,0.810917220437026,2.18797769133552,0.503102628917648,1.05992827911086,1.1690000000001
"SSP",70,1,0.793506121583579,1.98443003735693,0.795142272991409,1.98785725945171,0.396388801311799,0.796035137342267,1.36899999999991
"SSP",70,2,0.848310574639854,2.02072114687503,0.84944908667789,2.02349636059932,0.571977438550587,1.16584462084128,1.36200000000008
"SSP",70,3,0.960918120410257,2.9162520545016,0.96306100975016,2.92168182954892,0.440808264910425,0.90044797119535,1.38100000000009
"SSP",70,4,0.969879700836083,2.4366768942535,0.971366031197955,2.4402866669473,0.609126088719082,1.29014528100092,1.37000000000012
"SSP",70,5,1.08087073185715,2.85538552475141,1.08373186409975,2.86079872309064,0.38643306326034,0.80184625108387,1.38100000000009
"SSP",70,6,0.904506177275131,2.22921432139334,0.906023842564934,2.23264231008981,0.536147130507042,1.12117544584094,1.36599999999999
"SSP",70,7,0.800974066295666,2.0908258993015,0.802333946938251,2.09414141274337,0.470911607473947,1.00190602375259,1.346
"SSP",70,8,0.797554669333146,2.26594432264275,0.798620371946746,2.26945593855146,0.53889342068943,1.12645207815577,1.3570000000002
"SSP",70,9,0.736620061939895,1.77135990770748,0.737904914363561,1.77410729251475,0.418244338459163,0.850903104648549,1.36000000000013
"SSP",70,10,0.881728302500549,2.09041242384466,0.883552731703968,2.09385396662747,0.438913271556504,0.935231444878034,1.34800000000018
"SSP",70,11,0.921840579690177,2.74240716941673,0.92376891936133,2.74736260882297,0.453804993791076,0.958093886549621,1.34500000000003
"SSP",70,12,0.865003065996859,2.11738907484175,0.866484593744239,2.12070305207767,0.505415117025669,1.03654653163344,1.37999999999988
"SSP",70,13,0.772167498482006,1.88280236801312,0.773602692741424,1.88585186750089,0.423825348946026,0.869222989213797,1.69599999999991
"SSP",70,14,0.72927918337785,1.82562393633135,0.730077306613127,1.82796534622797,0.535563272415719,1.12097780473858,1.35599999999999
"SSP",70,15,0.836008993982753,2.07848502686986,0.836373860777531,2.08056365484145,0.747450610507255,1.49057274662385,1.35899999999992
"SSP",70,16,0.982333467905079,2.70931795761589,0.984460538215048,2.71421322001777,0.466063116956878,0.946802297642277,1.35300000000007
"SSP",70,17,0.75438209761325,1.76190388437728,0.755488486556045,1.76429863445634,0.485845695640636,1.02700299519276,1.35300000000007
"SSP",70,18,0.819987942090196,2.10514171418793,0.821445995830865,2.10848459807832,0.466097469890589,1.00639449367362,1.35499999999979
"SSP",70,19,0.814363987440628,2.04466920853299,0.81563520153498,2.04754197551807,0.499367728310819,1.12589563218253,1.35300000000007
"SSP",70,20,0.75545256007665,1.7896046824929,0.756630343704057,1.79228244125442,0.469587648224654,0.93525821480858,1.36300000000006
"SSP",70,21,0.73136768591754,1.83824363184794,0.732278447301562,1.84069472379131,0.510312887138118,1.09109299643868,1.35400000000004
"SSP",70,22,0.817702689377525,1.94944161123642,0.818990615050343,1.95236115659861,0.505104729646757,1.01756827513629,1.36899999999991
"SSP",70,23,0.871399346253226,2.19347851280482,0.872939219327971,2.1970150450254,0.497650152825704,1.02112373262638,1.37100000000009
"SSP",70,24,0.78633922977616,1.97912082115389,0.787543989125546,1.98203121451489,0.49392692483268,1.05772634096514,1.35699999999997
"SSP",70,25,0.767500040482564,2.23358949037092,0.76845809865622,2.23695985455541,0.530101208868671,1.12042445456052,1.35300000000007
"SSP",70,26,0.858574547520882,2.145824732044,0.85985576814079,2.14894162670526,0.547603999917271,1.16426337407617,1.35500000000002
"SSP",70,27,0.997126272432218,2.45931668865828,0.999090914875109,2.46340356708117,0.520279485221135,1.07943357853999,1.35400000000004
"SSP",70,28,0.657668731840061,1.57441616044235,0.657109985654171,1.574353334563,0.793284413243898,1.58959145967342,1.35400000000004
"SSP",70,29,0.815473243459764,1.97623383370312,0.815981949444474,1.97820470082381,0.692003033742197,1.41910690832699,1.3599999999999
"SSP",70,30,0.846663327871152,2.22130144128113,0.848425176137131,2.22516968245292,0.419037584457154,0.871486589927431,1.35500000000002
"SSP",80,1,0.68526283994924,1.70648829525598,0.686228069179337,1.70893102918822,0.451184902373149,0.942787996056568,1.57399999999984
"SSP",80,2,0.826275476656543,2.07084557702537,0.82797458886484,2.07432382826451,0.414223428264772,0.889889701931257,1.54700000000003
"SSP",80,3,0.746498285111064,1.87573205923027,0.747289058101796,1.87813681169011,0.554727765746428,1.15290968193074,1.53600000000006
"SSP",80,4,0.875930017570091,2.43160618079185,0.877423744142817,2.43566940655105,0.51368608157588,1.056703943711,1.54700000000003
"SSP",80,5,0.822619589312612,2.24894191362382,0.824118683220125,2.25276621965384,0.45907401986407,0.939524342490471,1.53899999999999
"SSP",80,6,0.845559495545844,2.07287861889206,0.847092845041403,2.07617129416935,0.473706596449405,0.991856291587607,1.54500000000007
"SSP",80,7,0.876728229009921,2.08800291605391,0.877971555103888,2.09081969363017,0.568901410245533,1.20228900656842,1.54299999999989
"SSP",80,8,0.746569510809504,1.91136933901512,0.747491407269236,1.91403336759672,0.523000212217384,1.08715941332453,1.55200000000013
"SSP",80,9,0.698894108797417,1.88770981583829,0.699971308369863,1.89070862587498,0.432197447985757,0.870713058526583,1.67399999999998
"SSP",80,10,0.873772075819036,2.12299254620408,0.875035894115273,2.12606070114142,0.567283242876619,1.15997911658666,1.59300000000007
"SSP",80,11,0.895188411598322,2.40859832972005,0.8968887723082,2.41263365975404,0.482833588833307,1.04079118737382,1.57399999999984
"SSP",80,12,0.839207099131654,2.19591220821717,0.840976642972211,2.19980161220084,0.410074661226962,0.822134149808487,1.58200000000011
"SSP",80,13,0.874033629782208,2.44107928249337,0.875480150088821,2.44510752369674,0.523237695017452,1.08885398781416,1.57899999999995
"SSP",80,14,0.818493564462187,2.3686479046737,0.819845357554283,2.37256157057425,0.490669945821445,1.05384648578208,1.62699999999995
"SSP",80,15,0.698431554563679,1.67809441333956,0.699083802951611,1.67992791776878,0.540254664894217,1.15016431253522,1.58799999999997
"SSP",80,16,0.780111279953587,1.89117344785249,0.781349008347161,1.89402123325903,0.47994951463031,0.981028612539152,1.58299999999986
"SSP",80,17,0.752618010347199,1.76096918133855,0.753464551182595,1.76297460405612,0.547323219591677,1.17779182866125,1.58600000000001
"SSP",80,18,0.846002157529859,2.15064248007226,0.847723339024883,2.15435615281848,0.42859808191018,0.864965945948434,1.58699999999999
"SSP",80,19,0.737454722788209,1.79804767023109,0.738588801766939,1.80060397108542,0.456675668971622,0.977444548698213,1.59099999999989
"SSP",80,20,0.717423451459097,1.70736850252492,0.718583338190943,1.70982420754316,0.43025482809985,0.915140767090194,1.58500000000004
"SSP",80,21,0.773457799938757,1.97947081645072,0.774546311796811,1.98237581751544,0.50948256709675,1.06170328499694,1.61000000000013
"SSP",80,22,0.940145786886491,2.44476935178866,0.942189850577443,2.44905505736271,0.444439484038023,0.94372226325914,1.56500000000005
"SSP",80,23,0.805635181443735,2.07771909801244,0.806850156169877,2.08090263698189,0.510991412652941,1.05180391544545,1.57899999999995
"SSP",80,24,0.686389407651601,1.77781482405781,0.686989855942933,1.77993099409975,0.540774569980027,1.15534233380071,1.57899999999995
"SSP",80,25,0.74631032001613,1.98233429661304,0.747129492646276,1.98509938278502,0.547652598301313,1.12660576089538,1.57299999999987
"SSP",80,26,0.903010861428502,2.15985457160468,0.904764577131992,2.163384702543,0.477716908273736,0.981772818108397,1.58899999999994
"SSP",80,27,0.996796388639225,2.52923115743685,0.998108664787113,2.53290205111335,0.678556032203534,1.37497330138918,1.58500000000004
"SSP",80,28,0.835995838258355,2.16256347471788,0.837425624038911,2.16603310948401,0.482004708755941,0.978934906829463,1.5949999999998
"SSP",80,29,0.750226461798939,1.8567851034678,0.751349808421797,1.85951237127886,0.477803443036086,0.994850701078915,1.56600000000003
"SSP",80,30,0.842967744246929,2.20709017093301,0.844395890040518,2.2106236815557,0.496627816385381,1.04194688985073,1.57099999999991
"SSP",90,1,0.768809821280619,1.88831877932061,0.770153497476521,1.8911832548669,0.443228852424694,0.970809549952587,1.77200000000016
"SSP",90,2,0.821877627678133,2.01468834029375,0.823177991958366,2.01774896413961,0.506791401163629,1.03367391470743,1.76999999999998
"SSP",90,3,0.744415516918763,1.90106484144199,0.745472817440146,1.90388634875783,0.48822512731893,1.00634103035932,1.79100000000017
"SSP",90,4,0.811260504073683,2.15977924641683,0.812640510459176,2.1633100175765,0.476876507850119,0.982916464996347,1.72499999999991
"SSP",90,5,0.79382523421137,2.10447424657471,0.795298916162192,2.10807155059728,0.436743074984791,0.870029546549442,1.73399999999992
"SSP",90,6,0.798616472592519,1.97941358337539,0.800086591734745,1.98264799176621,0.442397603701735,0.901633683102195,1.72599999999989
"SSP",90,7,0.774636271055111,1.92195951627516,0.775872972353864,1.92477357471057,0.474975974726358,1.03488219395245,1.72199999999998
"SSP",90,8,0.889523924519231,2.22818295071306,0.891267180934602,2.23183986031446,0.467122222076388,1.00638490506566,1.74299999999994
"SSP",90,9,0.786816520648246,2.06288236141425,0.788152035492187,2.06610516380522,0.456443536128826,0.981675384699715,1.7349999999999
"SSP",90,10,0.750359901386278,1.84952401113555,0.751059161342164,1.8516879373405,0.580924932891881,1.21658255048911,2.18999999999983
"SSP",90,11,0.883408746875293,2.08339653176746,0.885384679369901,2.08694484762609,0.40462820588538,0.868890441004896,1.77800000000002
"SSP",90,12,0.924840919500031,2.39922567911949,0.926940444018194,2.40353232949209,0.416113274517746,0.862828249815873,2.54199999999992
"SSP",90,13,0.807132023313493,1.91053848140339,0.808775798370729,1.91378144746551,0.408835263016274,0.803145627172386,1.97199999999998
"SSP",90,14,0.752517828142162,1.91800204739463,0.753560688613763,1.92061235974851,0.499826351013184,1.11840454258583,2.20500000000015
"SSP",90,15,0.83408430306865,2.08905097309268,0.835307761263553,2.09207595908686,0.537632891882927,1.13994841027043,1.779
"SSP",90,16,0.958528562741384,2.51949297300828,0.96021450763201,2.52352733409054,0.550013793630914,1.190814163097,2.23800000000006
"SSP",90,17,0.700148884106475,1.63832884230178,0.701175907990719,1.64068809478822,0.451294709052763,0.899796776409101,1.76900000000001
"SSP",90,18,0.795210222714333,2.27352701973321,0.796723161089321,2.2775307244525,0.428615991566693,0.868241391122762,1.77199999999993
"SSP",90,19,0.83770783021275,2.26390577658676,0.839275406320511,2.26770451291848,0.449928690555113,0.931052621488097,1.75999999999999
"SSP",90,20,0.76841503795927,1.9239383375742,0.7698161185746,1.92700306045141,0.428924626820452,0.91751040541395,1.73199999999997
"SSP",90,21,0.853062362375355,2.0952987766464,0.854461807485401,2.09851150589132,0.513968244179867,1.06091789455955,1.721
"SSP",90,22,0.748038799739222,1.79829676850843,0.748879370672022,1.8004447798168,0.544363316369237,1.16653830365858,1.721
"SSP",90,23,0.673143118336587,1.60155249919435,0.67413699305386,1.60378175617354,0.432321189394035,0.912999822413214,1.73199999999997
"SSP",90,24,0.755629777418466,1.87707361350951,0.756890617879525,1.87987532639641,0.450120414272645,0.986365658162606,1.72199999999998
"SSP",90,25,0.868107649017537,2.21611393009406,0.869810082787193,2.219659470204,0.455597523566246,1.04898096793041,1.72700000000009
"SSP",90,26,0.768903244772802,1.83330687357039,0.769477574100705,1.83513864602908,0.629739732320356,1.31634939000469,1.721
"SSP",90,27,0.86595234484429,2.32041295965375,0.867597184131764,2.32418697545107,0.459060226105583,1.02378269398723,1.72299999999996
"SSP",90,28,0.739737735096853,1.88155975583688,0.740606081030083,1.88416084168548,0.529332199072051,1.08022577191294,1.72199999999998
"SSP",90,29,0.820277465858719,2.18288061305346,0.821773089195257,2.18640947073587,0.457878774537941,1.01436970266555,1.74199999999996
"SSP",90,30,0.944812548442434,3.41100824360082,0.946710608570557,3.41737573465961,0.484900958621703,1.04861148342939,1.72699999999986
